,IndexX,IndexY,ImageX,ImageY,R,oldG,oldB,RX,RY,Well_ID,Hash,G,B
15853,7,1,139,644,7105.055999999998,12962.640000000001,9967.78,139.0,644.0,130.0,-8351035143896296047,12763.2844,9060.3952
15857,7,1,688,822,300.944,14570.240000000002,17047.260000000002,688.0,822.0,93.0,-8351035144097849524,14229.294800000001,16027.343200000001
15859,7,1,605,65,27489.895999999997,5202.72,11962.696000000004,605.0,65.0,231.0,-8351035143937072762,4963.46608,11598.505600000004
15860,7,1,610,44,290.08,18407.88,21760.747999999996,610.0,44.0,231.0,-8351035143937072762,17972.66504,20472.196399999997
15863,7,1,697,88,406.61599999999993,20097.12,23379.623999999996,697.0,88.0,197.0,-8351035143976684428,19629.52752,21972.825599999996
15865,7,1,140,387,1476.944,1461.1599999999999,22348.676,140.0,387.0,219.0,-8351035143941732958,1014.1864799999998,22246.3948
15866,7,1,633,620,5272.791999999999,5634.280000000002,10227.540000000003,633.0,620.0,202.0,-8351035143961538791,5429.729200000002,9833.140400000002
15868,7,1,630,948,5327.784,5491.080000000001,10580.119999999997,630.0,948.0,153.0,-8351035143869499920,5279.477600000001,10195.744399999998
15871,7,1,517,539,6461.839999999998,10411.68,1891.964,517.0,539.0,106.0,-8351035144073383495,10373.84072,1163.1463999999999
15872,7,1,517,517,6998.096000000002,11988.76,2108.884,517.0,517.0,106.0,-8351035144073383495,11946.58232,1269.6707999999999
15873,7,1,314,491,2916.5360000000005,2789.5200000000004,4472.2919999999995,314.0,491.0,175.0,-8351035143853189234,2700.0741600000006,4277.025599999999
15874,7,1,604,545,10884.272000000003,10662.080000000002,7867.803999999997,604.0,545.0,165.0,-8351035143864839724,10504.723920000002,7121.458399999997
15877,7,1,227,537,9426.423999999999,11584.199999999999,13001.6,227.0,537.0,101.0,-8351035144088529132,11324.168,12190.706
15881,7,1,456,944,11563.719999999998,11990.4,4832.352,456.0,944.0,184.0,-8351035143833383401,11893.75296,3993.024
15884,7,1,22,794,6263.4879999999985,5601.839999999999,9798.596000000001,22.0,794.0,72.0,-8351035144112995161,5405.868079999999,9406.467200000001
15885,7,1,485,946,17332.727999999996,3402.080000000001,7550.583999999999,485.0,946.0,37.0,-8351035144013965996,3251.0683200000008,7312.438399999999
15886,7,1,603,663,16286.032,6362.5199999999995,7031.199999999999,603.0,663.0,7.0,-8351035144048917466,6221.896,6585.823599999999
15888,7,1,644,87,23010.624000000003,8394.44,7836.456,644.0,87.0,193.0,-8351035143972024232,8237.71088,7248.8452
15889,7,1,744,88,20504.064000000002,7339.360000000001,6798.436,744.0,88.0,229.0,-8351035143939402860,7203.391280000001,6284.6808
15890,7,1,630,66,261.352,20557.88,24843.052000000003,630.0,66.0,48.0,-8351035143991830065,20061.01896,23404.000400000004
15891,7,1,817,873,1208.8719999999996,1172.2399999999998,17880.395999999997,817.0,873.0,245.0,-8351035143920762076,814.6320799999999,17798.3392
15897,7,1,340,945,14190.624,5156.840000000001,4942.240000000001,340.0,945.0,89.0,-8351035144093189328,5057.995200000001,4581.261200000001
15898,7,1,340,842,9729.72,8560.559999999998,10346.811999999996,340.0,842.0,172.0,-8351035143856684381,8353.623759999999,9747.572799999996
15899,7,1,81,461,8647.352,9313.199999999999,2648.940000000001,81.0,461.0,244.0,-8351035143921927125,9260.221199999998,1997.016000000001
15900,7,1,24,359,6082.048,15542.040000000003,1573.316,24.0,359.0,217.0,-8351035143944063056,15510.573680000003,485.37319999999977
15901,7,1,224,768,4812.584,12462.84,1345.7199999999996,224.0,768.0,222.0,-8351035143947558203,12435.9256,473.3211999999995
15903,7,1,281,894,5254.815999999999,5506.92,10365.648000000001,281.0,894.0,170.0,-8351035143849694087,5299.60704,9980.163600000002
15904,7,1,935,459,1329.0479999999998,1278.28,18098.539999999997,935.0,459.0,188.0,-8351035143838043597,916.3092,18009.0604
15905,7,1,906,589,4807.488,5206.200000000001,9701.016000000001,906.0,589.0,207.0,-8351035143965033938,5012.179680000001,9336.582000000002
15906,7,1,340,896,4407.648,4635.2,8638.311999999998,340.0,896.0,167.0,-8351035143862509626,4462.43376,8313.847999999998
15907,7,1,50,919,11919.712000000001,4286.68,4178.735999999999,50.0,919.0,33.0,-8351035144009305800,4203.105280000001,3878.668399999999
15908,7,1,427,918,13331.079999999998,3022.72,7386.091999999999,427.0,918.0,10.0,-8351035144036101927,2874.9981599999996,7174.501599999999
15910,7,1,109,771,8436.008,8127.280000000001,6179.636,109.0,771.0,241.0,-8351035143916101880,8003.687280000001,5610.7264000000005
15911,7,1,312,765,18827.591999999997,5152.6,7334.1399999999985,312.0,765.0,142.0,-8351035143891635851,5005.917200000001,6973.457999999999
15912,7,1,82,440,11496.296,12936.76,3589.8560000000007,82.0,440.0,244.0,-8351035143921927125,12864.962880000001,2684.2828000000004
15914,7,1,228,314,18082.064,10619.279999999997,5642.3,228.0,314.0,176.0,-8351035143842703793,10506.433999999997,4898.950400000001
15915,7,1,818,616,4749.807999999999,12675.32,1362.1080000000002,818.0,616.0,205.0,-8351035143967364036,12648.07784,474.8356000000001
15916,7,1,112,437,6638.855999999999,16956.079999999998,1756.576,112.0,437.0,104.0,-8351035144075713593,16920.94848,569.6504
15917,7,1,166,770,10369.912000000002,6740.44,4786.724000000001,166.0,770.0,44.0,-8351035144005810653,6644.7055199999995,4314.893200000001
15919,7,1,282,845,340.08799999999997,14155.640000000003,16814.835999999996,282.0,845.0,74.0,-8351035144110665063,13819.343280000003,15823.941199999996
15920,7,1,717,746,5377.848,14249.720000000001,1514.6320000000003,717.0,746.0,220.0,-8351035143949888301,14219.427360000001,517.1516000000001
15921,7,1,110,539,23937.031999999992,4602.04,10563.46,110.0,539.0,134.0,-8351035143900956243,4390.7708,10241.3172
15924,7,1,703,22,24072.272,4607.36,10211.628,703.0,22.0,14.0,-8351035144040762123,4403.127439999999,9889.1128
15925,7,1,720,22,24132.976000000006,4636.000000000001,10345.928,720.0,22.0,14.0,-8351035144040762123,4429.081440000001,10021.408
15929,7,1,963,744,1206.9680000000003,1192.24,18152.192000000003,963.0,744.0,135.0,-8351035143899791194,829.19616,18068.735200000003
15932,7,1,746,798,1321.32,1256.1999999999998,19154.172000000002,746.0,798.0,180.0,-8351035143847363989,873.1165599999997,19066.238
15935,7,1,749,569,5521.767999999998,15099.76,1781.532,749.0,569.0,63.0,-8351035143983674722,15064.12936,724.5487999999998
15936,7,1,605,391,5658.24,15292.36,1665.116,605.0,391.0,211.0,-8351035143951053350,15259.05768,594.6507999999999
15937,7,1,226,639,8537.424,7330.239999999998,2408.628,226.0,639.0,199.0,-8351035143974354330,7282.067439999998,1895.5112000000004
15938,7,1,169,536,12684.280000000002,19331.4,3577.344,169.0,536.0,83.0,-8351035144100179622,19259.85312,2224.1459999999997
15939,7,1,314,441,12067.496,11322.960000000001,7886.775999999999,314.0,441.0,100.0,-8351035144089694181,11165.22448,7094.168799999999
15941,7,1,747,644,7356.832,6776.12,2202.316,747.0,644.0,29.0,-8351035144023286388,6732.0736799999995,1727.9875999999997
15943,7,1,341,794,10519.544,3049.4399999999996,8132.120000000001,341.0,794.0,201.0,-8351035143962703840,2886.7975999999994,7918.659200000001
15944,7,1,253,759,2806.776,6651.32,876.8600000000002,253.0,759.0,177.0,-8351035143841538744,6633.7828,411.26760000000024
15948,7,1,80,714,5009.927999999999,12363.560000000003,1353.6080000000002,80.0,714.0,144.0,-8351035143879985361,12336.487840000003,488.1587999999999
15949,7,1,488,616,8364.608,7437.000000000003,2523.276,488.0,616.0,127.0,-8351035144058237858,7386.534480000003,2002.6859999999997
15951,7,1,648,65,25773.16,5141.2,10755.764000000001,648.0,65.0,193.0,-8351035143972024232,4926.08472,10395.880000000001
15952,7,1,504,42,6498.911999999999,7070.280000000001,13159.904000000002,504.0,42.0,238.0,-8351035143928917419,6807.0819200000005,12664.984400000003
15953,7,1,923,155,15390.927999999998,5751.84,5234.911999999999,923.0,155.0,40.0,-8351035144001150457,5647.14176,4832.283199999999
15959,7,1,399,792,7865.759999999999,14641.48,11385.783999999998,399.0,792.0,13.0,-8351035144041927172,14413.76432,10360.880399999998
15960,7,1,691,539,19703.543999999998,3958.64,8711.276,691.0,539.0,178.0,-8351035143840373695,3784.41448,8434.1712
15963,7,1,311,848,14778.063999999997,3579.8400000000006,8039.571999999999,311.0,848.0,78.0,-8351035144115325259,3419.0485600000006,7788.983199999999
15966,7,1,848,350,13432.328,15681.439999999999,4061.572,848.0,350.0,5.0,-8351035144051247564,15600.20856,2963.8712
15968,7,1,256,514,21672.280000000006,4255.520000000001,9543.392,256.0,514.0,96.0,-8351035144085033985,4064.6521600000015,9245.5056
15969,7,1,22,640,4818.464,12621.960000000001,1307.3000000000002,22.0,640.0,203.0,-8351035143960373742,12595.814,423.7628000000001
15982,7,1,344,437,22128.344,4776.040000000001,9659.603999999998,344.0,437.0,90.0,-8351035144092024279,4582.847920000001,9325.281199999998
15983,7,1,849,303,6600.215999999999,16971.359999999997,1798.1240000000005,849.0,303.0,52.0,-8351035143996490261,16935.39752,610.1288000000006
15986,7,1,140,409,16344.663999999999,16442.720000000005,5301.688000000001,140.0,409.0,219.0,-8351035143941732958,16336.686240000005,4150.6976
15987,7,1,168,618,15065.903999999999,16061.84,5653.044,168.0,618.0,81.0,-8351035144102509720,15948.77912,4528.7152
15992,7,1,661,87,7085.2880000000005,7583.039999999997,13993.924,661.0,87.0,16.0,-8351035144029111633,7303.161519999997,13463.111200000001
15993,7,1,679,89,6727.448,7440.08,13845.82,679.0,89.0,21.0,-8351035144032606780,7163.1636,13325.0144
15994,7,1,26,151,1401.7920000000001,1418.12,23819.992,26.0,151.0,179.0,-8351035143839208646,941.7201599999999,23720.723599999998
15995,7,1,941,155,1379.56,1375.1200000000001,22461.624,941.0,155.0,40.0,-8351035144001150457,925.8875200000001,22365.3656
16000,7,1,847,817,1205.4000000000003,1117.64,17355.98,847.0,817.0,216.0,-8351035143945228105,770.5204000000001,17277.7452
16002,7,1,312,921,8898.903999999999,2520.84,6960.547999999999,312.0,921.0,224.0,-8351035143935907713,2381.6290400000003,6784.0891999999985
16003,7,1,515,871,1396.304,1301.52,20145.203999999998,515.0,871.0,36.0,-8351035144015131045,898.61592,20054.097599999997
16005,7,1,575,516,22727.712000000003,4483.999999999999,9843.544000000002,575.0,516.0,115.0,-8351035144062898054,4287.129119999999,9529.664000000002
16007,7,1,716,898,5577.096,14338.160000000002,1432.284,716.0,898.0,49.0,-8351035143990665016,14309.514320000002,428.6127999999999
16009,7,1,457,923,2313.08,2576.6,1191.8359999999998,457.0,923.0,184.0,-8351035143833383401,2552.76328,1011.4739999999997
16010,7,1,195,847,12739.776,12763.48,4006.764,195.0,847.0,235.0,-8351035143923092174,12683.34472,3113.3204
16011,7,1,546,566,5751.816,14828.319999999998,1572.5680000000002,546.0,566.0,92.0,-8351035144099014573,14796.868639999999,534.5856000000003
16013,7,1,314,512,14587.384000000002,5541.3600000000015,10244.608,314.0,512.0,175.0,-8351035143853189234,5336.467840000001,9856.7128
16014,7,1,848,332,13305.095999999998,15372.8,4014.5159999999996,848.0,332.0,5.0,-8351035144051247564,15292.50968,2938.4199999999996
16018,7,1,22,763,13921.600000000002,5533.360000000001,5526.223999999999,22.0,763.0,154.0,-8351035143868334871,5422.8355200000005,5138.888799999999
16024,7,1,544,465,5982.312000000001,6699.839999999999,12344.447999999999,544.0,465.0,41.0,-8351035143999985408,6452.951039999999,11875.4592
16035,7,1,967,382,4474.119999999999,4961.880000000001,9124.580000000002,967.0,382.0,91.0,-8351035144090859230,4779.388400000001,8777.248400000002
16036,7,1,195,18,1432.984,1452.8400000000001,23772.663999999997,195.0,18.0,50.0,-8351035143989499967,977.3867200000002,23670.9652
16039,7,1,750,66,13498.911999999997,3713.999999999999,10554.143999999997,750.0,66.0,229.0,-8351035143939402860,3502.917119999999,10294.163999999997
16041,7,1,309,869,10819.424,3115.28,8275.26,309.0,869.0,78.0,-8351035144115325259,2949.7748,8057.1904
16042,7,1,311,945,4781.112,11704.000000000002,1293.768,311.0,945.0,224.0,-8351035143935907713,11678.124640000002,474.48799999999983
16045,7,1,429,616,19471.088,4098.2,8893.176000000001,429.0,616.0,80.0,-8351035144103674769,3920.33648,8606.302000000001
16046,7,1,661,567,8575.112000000001,6918.6799999999985,2808.332,661.0,567.0,38.0,-8351035144012800947,6862.513359999998,2324.0244
16047,7,1,198,564,9468.983999999997,8232.92,2655.4680000000003,198.0,564.0,163.0,-8351035143857849430,8179.81064,2079.1636000000003
16051,7,1,518,366,20176.968,7788.000000000001,7859.780000000001,518.0,366.0,94.0,-8351035144096684475,7630.804400000001,7314.620000000001
16053,7,1,546,444,12440.791999999998,33631.56,3209.872,546.0,444.0,41.0,-8351035143999985408,33567.362559999994,855.6627999999996
16057,7,1,689,844,17935.735999999997,4907.160000000001,6924.507999999999,689.0,844.0,93.0,-8351035144097849524,4768.6698400000005,6581.006799999999
16059,7,1,340,873,9832.703999999998,2394.5600000000004,13140.864,340.0,873.0,167.0,-8351035143862509626,2131.74272,12973.2448
16060,7,1,400,691,12564.888,4889.08,10183.544,400.0,691.0,114.0,-8351035144064063103,4685.40912,9841.3084
16062,7,1,750,336,12053.159999999998,3986.56,8029.304,750.0,336.0,141.0,-8351035143892800900,3825.97392,7750.2448
16063,7,1,285,585,13399.792,5672.599999999999,10268.204000000002,285.0,585.0,57.0,-8351035143981344624,5467.235919999999,9871.122000000001
16064,7,1,878,329,6123.543999999998,16287.479999999998,1731.28,878.0,329.0,65.0,-8351035144121150504,16252.854399999998,591.1564000000001
16066,7,1,82,388,6811.615999999998,6714.08,2100.9279999999994,82.0,388.0,208.0,-8351035143954548497,6672.0614399999995,1630.9423999999995
16067,7,1,937,481,10925.712000000001,7161.079999999998,5588.036,937.0,481.0,188.0,-8351035143838043597,7049.319279999998,5086.7604
16069,7,1,52,588,6089.16,15251.640000000003,1627.988,52.0,588.0,227.0,-8351035143932412566,15219.080240000003,560.3731999999998
16070,7,1,458,590,6751.304,16739.079999999998,1831.308,458.0,590.0,210.0,-8351035143952218399,16702.45384,659.5724
16071,7,1,196,817,7706.832,6560.160000000002,2126.292,196.0,817.0,70.0,-8351035144124645651,6517.634160000001,1667.0807999999997
16072,7,1,635,315,516.2079999999999,17447.16,20281.543999999998,635.0,315.0,39.0,-8351035144011635898,17041.52912,19060.242799999996
16073,7,1,429,592,323.3999999999999,14787.319999999998,17688.636000000002,429.0,592.0,80.0,-8351035144103674769,14433.547279999997,16653.5236
16075,7,1,634,338,10994.816000000004,3295.64,8621.244,634.0,338.0,39.0,-8351035144011635898,3123.21512,8390.549200000001
16076,7,1,370,769,11587.351999999997,3278.7599999999998,8887.124,370.0,769.0,171.0,-8351035143848529038,3101.01752,8657.6108
16082,7,1,340,921,4592.952,4765.04,9224.676,340.0,921.0,89.0,-8351035144093189328,4580.54648,8891.1232
16085,7,1,433,130,30672.32,5719.400000000001,13229.536,433.0,130.0,76.0,-8351035144117655357,5454.80928,12829.178
16088,7,1,516,390,22802.192000000003,4812.679999999999,9843.543999999998,516.0,390.0,94.0,-8351035144096684475,4615.809119999999,9506.656399999998
16089,7,1,23,614,8957.984,2621.6400000000003,7143.196000000001,23.0,614.0,212.0,-8351035143959208693,2478.7760800000005,6959.681200000001
16091,7,1,52,768,8564.751999999999,2470.2,6814.483999999999,52.0,768.0,131.0,-8351035143895130998,2333.91032,6641.569999999999
16094,7,1,285,467,16805.879999999997,9767.36,14269.527999999998,285.0,467.0,62.0,-8351035143984839771,9481.96944,13585.812799999998
16097,7,1,112,383,5978.672000000001,7929.080000000001,12849.619999999999,112.0,383.0,237.0,-8351035143930082468,7672.087600000001,12294.5844
16098,7,1,373,391,11270.279999999999,17838.640000000007,5667.732,373.0,391.0,47.0,-8351035144002315506,17725.285360000005,4419.0271999999995
16099,7,1,285,518,19549.712000000003,4498.8,9640.155999999999,285.0,518.0,161.0,-8351035143860179528,4305.996880000001,9325.24
16101,7,1,341,771,3163.9439999999995,7501.959999999999,1384.956,341.0,771.0,201.0,-8351035143962703840,7474.260879999999,859.8187999999999
16106,7,1,460,366,11841.648000000001,2451.96,18236.716,460.0,366.0,209.0,-8351035143953383448,2087.22568,18065.0788
16108,7,1,82,512,8047.871999999998,7342.960000000001,2400.0599999999995,82.0,512.0,88.0,-8351035144094354377,7294.958800000001,1886.0527999999995
16111,7,1,370,746,6528.592000000001,7238.080000000001,12140.924,370.0,746.0,171.0,-8351035143848529038,6995.261520000001,11634.2584
16112,7,1,428,745,9612.176,2961.44,7640.003999999999,428.0,745.0,3.0,-8351035144044257270,2808.63992,7432.703199999999
16114,7,1,312,717,25267.760000000002,6091.16,10715.984,312.0,717.0,32.0,-8351035144010470849,5876.84032,10289.6028
16117,7,1,514,847,304.63999999999993,15810.640000000005,18729.852000000003,514.0,847.0,36.0,-8351035144015131045,15436.042960000004,17623.107200000002
16120,7,1,188,40,1538.488,1488.4400000000003,25864.003999999994,188.0,40.0,50.0,-8351035143989499967,971.1599200000004,25759.813199999993
16122,7,1,369,946,4381.9439999999995,4510.32,8387.12,369.0,946.0,95.0,-8351035144095519426,4342.5776,8071.397600000001
16125,7,1,409,218,12839.455999999998,13916.119999999999,12720.556,409.0,218.0,147.0,-8351035143876490214,13661.708879999998,11746.4276
16127,7,1,558,153,13632.192,15288.240000000002,10351.64,558.0,153.0,198.0,-8351035143975519379,15081.2072,9281.463199999998
16128,7,1,702,110,14154.615999999998,15704.6,8377.328,702.0,110.0,46.0,-8351035144003480555,15537.05344,7278.005999999999
16130,7,1,631,721,6700.848000000001,7210.279999999999,12995.276000000002,631.0,721.0,239.0,-8351035143927752370,6950.374479999999,12490.556400000001
16131,7,1,284,720,312.928,352.0800000000001,417.17999999999995,284.0,720.0,64.0,-8351035144122315553,343.7364000000001,392.53439999999995
16132,7,1,486,718,437.35999999999996,16780.68,19766.784,486.0,718.0,169.0,-8351035143850859136,16385.34432,18592.1364
16133,7,1,457,692,17050.88,6621.639999999999,5891.384000000001,457.0,692.0,126.0,-8351035144059402907,6503.812319999999,5427.869200000001
16134,7,1,400,668,18913.327999999998,7529.440000000001,6931.9879999999985,400.0,668.0,114.0,-8351035144064063103,7390.800240000001,6404.927199999998
16136,7,1,548,363,7979.664,4917.4400000000005,2278.884,548.0,363.0,136.0,-8351035143889305753,4871.86232,1934.6632
16137,7,1,548,339,8988.839999999998,10369.039999999999,4057.9680000000008,548.0,339.0,136.0,-8351035143889305753,10287.88064,3332.1352000000006
