,IndexX,IndexY,ImageX,ImageY,R,oldG,oldB,RX,RY,Well_ID,Hash,G,B,PlaneX,PlaneY,Cluster,Label,Barcode
175,8,1,879,862,226.352,12592.4,15563.228000000001,879.0,862.0,206.0,-8822300284095897740,12281.135440000002,14681.759999999998,0.4433658366823853,0.07996810374388197,0,LB3,"[30, 20, 0]"
177,8,1,351,757,1403.3039999999999,1335.16,21093.872000000007,351.0,757.0,61.0,-8822300284113373475,913.2825599999996,21000.410800000005,-0.021015632177435732,0.8012963226582448,4,LB4,"[45, 0, 5]"
180,8,1,204,651,1367.5760000000002,1342.48,20879.944,204.0,651.0,11.0,-8822300284166965729,924.8811199999999,20785.9704,-0.01918219426416104,0.801333334516545,4,LB4,"[45, 0, 5]"
181,8,1,468,676,20164.424,4022.2,8978.583999999999,468.0,676.0,144.0,-8822300283986383134,3842.62832,8697.029999999999,-0.4990751772300455,-0.4681379581361083,2,PAO1_OD04_2,"[15, 5, 30]"
182,8,1,26,676,15294.999999999995,5757.6799999999985,5390.428000000001,26.0,676.0,71.0,-8822300284236868669,5649.871439999999,4987.3904,-0.3719354917634904,-0.615352457045837,7,PAO1_OD04_1,"[10, 10, 30]"
183,8,1,294,675,279.5519999999999,16317.559999999998,19526.608,294.0,675.0,125.0,-8822300284187936611,15927.027839999995,18384.3788,0.4523573920818056,0.06295861825239091,0,LB3,"[30, 20, 0]"
184,8,1,58,675,18649.343999999997,3644.56,8209.300000000001,58.0,675.0,116.0,-8822300284177451170,3480.3740000000003,7954.180800000001,-0.5042222120491909,-0.47120013580154707,2,PAO1_OD04_2,"[15, 5, 30]"
185,8,1,645,656,235.14400000000006,16376.0,19513.144,645.0,656.0,40.0,-8822300284126189014,15985.737119999998,18366.824,0.4553812710428242,0.06204351727166579,0,LB3,"[30, 20, 0]"
186,8,1,530,655,282.35199999999986,16268.879999999996,19462.688000000006,530.0,655.0,64.0,-8822300284228713326,15879.626239999998,18323.866400000006,0.45228047631777524,0.06268914630243516,0,LB3,"[30, 20, 0]"
187,8,1,292,654,20714.68,4079.48,9151.032,292.0,654.0,125.0,-8822300284187936611,3896.4593600000003,8865.468400000002,-0.5023872418786555,-0.47034846161485744,2,PAO1_OD04_2,"[15, 5, 30]"
188,8,1,412,653,20809.264,4163.160000000002,9334.836,412.0,653.0,145.0,-8822300283987548183,3976.4632800000013,9043.4148,-0.4975828438153521,-0.4653476710338141,2,PAO1_OD04_2,"[15, 5, 30]"
190,8,1,235,653,254.128,16019.48,19096.032,235.0,653.0,240.0,-8822300284023664702,15637.55936,17974.668399999995,0.4542393480130383,0.0615059103129198,0,LB3,"[30, 20, 0]"
191,8,1,499,653,15247.176000000001,5973.040000000001,5496.779999999999,499.0,653.0,263.0,-8822300284460558077,5863.104400000001,5078.667199999999,-0.35832182886188213,-0.6121518682178739,7,PAO1_OD04_1,"[10, 10, 30]"
194,8,1,234,677,262.248,15321.72,18221.008,234.0,677.0,240.0,-8822300284023664702,14957.29984,17148.4876,0.45399888007537353,0.05959397083507406,0,LB3,"[30, 20, 0]"
195,8,1,439,630,21764.736,4229.72,9661.575999999995,439.0,630.0,104.0,-8822300284200752150,4036.48848,9365.495599999997,-0.5041200168702228,-0.4673659881447779,2,PAO1_OD04_2,"[15, 5, 30]"
196,8,1,205,627,281.064,15976.080000000002,18882.444,205.0,627.0,11.0,-8822300284166965729,15598.43112,17764.118399999996,0.4552830542680661,0.05601726695854631,0,LB3,"[30, 20, 0]"
198,8,1,761,623,246.176,16025.039999999995,18822.06,761.0,623.0,169.0,-8822300283978227791,15648.598799999998,17700.3072,0.4584725466662054,0.05374394978407848,0,LB3,"[30, 20, 0]"
199,8,1,235,623,20034.224,3999.360000000001,8749.831999999999,235.0,623.0,235.0,-8822300284055121025,3824.363360000001,8469.876799999998,-0.501411405125037,-0.4760111858032665,2,PAO1_OD04_2,"[15, 5, 30]"
200,8,1,114,603,1408.0079999999996,1374.9999999999998,21751.84,114.0,603.0,49.0,-8822300284099392887,939.9632,21655.59,-0.019498973344005285,0.8043647623420146,4,LB4,"[45, 0, 5]"
201,8,1,176,601,16328.703999999998,6340.56,5757.151999999999,176.0,601.0,196.0,-8822300284084247250,6225.416960000001,5313.312799999999,-0.36254816740614004,-0.6186722576783118,7,PAO1_OD04_1,"[10, 10, 30]"
203,8,1,762,600,232.288,15928.12,18884.28,762.0,600.0,169.0,-8822300283978227791,15550.4344,17769.3116,0.4565489651089409,0.059209203233401564,0,LB3,"[30, 20, 0]"
204,8,1,558,600,17232.712,6629.68,6124.283999999999,558.0,600.0,265.0,-8822300284462888175,6507.194320000001,5660.206399999999,-0.36481212783595063,-0.6149534218520508,7,PAO1_OD04_1,"[10, 10, 30]"
205,8,1,848,755,18820.312,3701.28,8295.591999999999,848.0,755.0,79.0,-8822300284246189061,3535.3681599999995,8036.5024,-0.5029235333732478,-0.47114674083479186,2,PAO1_OD04_2,"[15, 5, 30]"
206,8,1,324,600,265.384,15674.679999999997,18667.02,324.0,600.0,55.0,-8822300284106383181,15301.3396,17569.792400000002,0.4537578905398503,0.06044898624828288,0,LB3,"[30, 20, 0]"
207,8,1,175,677,273.56,15828.6,18845.315999999995,175.0,677.0,160.0,-8822300283967742350,15451.69368,17737.313999999995,0.4535854458374906,0.060128688845433986,0,LB3,"[30, 20, 0]"
208,8,1,352,605,1439.0879999999993,1400.72,22302.163999999993,352.0,605.0,75.0,-8822300284241528865,954.6767200000003,22204.113599999993,-0.01969321393081836,0.8053681956745284,4,LB4,"[45, 0, 5]"
209,8,1,529,679,17235.176,6530.2,6012.696000000001,529.0,679.0,64.0,-8822300284228713326,6409.94608,5555.581999999999,-0.3707181131777697,-0.6194898599171039,7,PAO1_OD04_1,"[10, 10, 30]"
210,8,1,645,707,17701.376,6555.92,6012.355999999999,645.0,707.0,261.0,-8822300284458227979,6435.67288,5553.441599999999,-0.37943809407893625,-0.6259110907082597,7,PAO1_OD04_1,"[10, 10, 30]"
211,8,1,497,754,20451.76,4040.44,8862.576,497.0,754.0,219.0,-8822300284073761809,3863.18848,8579.7452,-0.5042932359052751,-0.4783508073694882,2,PAO1_OD04_2,"[15, 5, 30]"
212,8,1,646,678,22080.352000000003,4277.44,9565.968,646.0,678.0,40.0,-8822300284126189014,4086.12064,9266.5472,-0.5078379274827285,-0.4769541381545424,2,PAO1_OD04_2,"[15, 5, 30]"
214,8,1,323,752,21249.536000000004,4094.52,9181.224000000002,323.0,752.0,109.0,-8822300284206577395,3910.8955200000005,8894.607600000001,-0.5091358262400962,-0.47763339406787914,2,PAO1_OD04_2,"[15, 5, 30]"
215,8,1,380,734,24018.064,4605.120000000001,10574.748000000003,380.0,734.0,126.0,-8822300284189101660,4393.625040000001,10252.389600000002,-0.5075625658307422,-0.4696684902045812,2,PAO1_OD04_2,"[15, 5, 30]"
216,8,1,848,732,16406.319999999996,6092.4000000000015,5503.9879999999985,848.0,732.0,79.0,-8822300284246189061,5982.320240000001,5077.52,-0.379521551935721,-0.6302708528871526,7,PAO1_OD04_1,"[10, 10, 30]"
217,8,1,322,731,16973.935999999998,3480.24,7736.700000000002,322.0,731.0,109.0,-8822300284206577395,3325.5060000000008,7493.083200000001,-0.49108276062658734,-0.4607842831064519,2,PAO1_OD04_2,"[15, 5, 30]"
218,8,1,468,730,17516.744,6513.04,6000.864000000001,468.0,730.0,118.0,-8822300284179781268,6393.02272,5544.9512,-0.377654992664075,-0.6234931724649155,7,PAO1_OD04_1,"[10, 10, 30]"
219,8,1,87,729,230.888,13853.88,16780.156000000003,87.0,729.0,101.0,-8822300284197257003,13518.27688,15810.3844,0.44951256712801946,0.06973108759119762,0,LB3,"[30, 20, 0]"
220,8,1,350,728,18293.296,6887.440000000001,6473.804000000001,350.0,728.0,123.0,-8822300284185606513,6757.963920000001,5991.683200000001,-0.37159273318283226,-0.6139745399243574,7,PAO1_OD04_1,"[10, 10, 30]"
221,8,1,291,728,22383.088000000003,4316.08,9663.548,291.0,728.0,81.0,-8822300284211237591,4122.80904,9361.4224,-0.5091063186516176,-0.47799709896581005,2,PAO1_OD04_2,"[15, 5, 30]"
222,8,1,235,725,20186.432,3914.48,8672.584,235.0,725.0,115.0,-8822300284176286121,3741.0283200000003,8398.5704,-0.5087356323591342,-0.4803834425113112,2,PAO1_OD04_2,"[15, 5, 30]"
223,8,1,55,726,18911.536,3673.36,8277.027999999998,55.0,726.0,131.0,-8822300284008519065,3507.81944,8019.892799999999,-0.5060478642096714,-0.4730557905525988,2,PAO1_OD04_2,"[15, 5, 30]"
225,8,1,352,706,18369.064,6789.799999999998,6360.1759999999995,352.0,706.0,123.0,-8822300284185606513,6662.596479999998,5884.89,-0.3786472726824083,-0.6193048766027792,7,PAO1_OD04_1,"[10, 10, 30]"
226,8,1,145,702,20670.607999999997,4000.8,8895.215999999999,145.0,702.0,252.0,-8822300284037645290,3822.89568,8615.159999999998,-0.5088611392726557,-0.4795827410452588,2,PAO1_OD04_2,"[15, 5, 30]"
227,8,1,232,706,18237.408,6728.36,6248.520000000001,232.0,706.0,115.0,-8822300284176286121,6603.3896,5777.534800000001,-0.37996904103111767,-0.6226094403495339,7,PAO1_OD04_1,"[10, 10, 30]"
228,8,1,27,700,18414.872,3551.0399999999995,7980.955999999997,27.0,700.0,71.0,-8822300284236868669,3391.42088,7732.3831999999975,-0.5086027240798396,-0.47645702339141544,2,PAO1_OD04_2,"[15, 5, 30]"
229,8,1,498,700,17716.272,6609.560000000001,6094.4320000000025,498.0,700.0,237.0,-8822300284057451123,6487.671360000001,5631.762800000001,-0.3763477418561625,-0.6224816821965913,7,PAO1_OD04_1,"[10, 10, 30]"
230,8,1,619,682,20693.232,4054.76,9015.712,619.0,682.0,185.0,-8822300283959587007,3874.44576,8731.878799999999,-0.5050753817005184,-0.4755558510656635,2,PAO1_OD04_2,"[15, 5, 30]"
231,8,1,382,701,21459.200000000004,4221.96,9374.48,382.0,701.0,137.0,-8822300284015509359,4034.4704,9078.9428,-0.5040038338785453,-0.4747899010422505,2,PAO1_OD04_2,"[15, 5, 30]"
232,8,1,54,703,15806.392,3011.4,6533.371999999999,54.0,703.0,131.0,-8822300284008519065,2880.7325600000004,6322.574000000001,-0.5168258789281464,-0.4943902274686192,2,PAO1_OD04_2,"[15, 5, 30]"
234,8,1,530,706,21725.816000000003,4275.759999999998,9513.2,530.0,706.0,231.0,-8822300284050460829,4085.4959999999987,9213.8968,-0.5036463908246566,-0.4738705569115693,2,PAO1_OD04_2,"[15, 5, 30]"
239,8,1,972,597,1128.288,1096.9999999999998,16869.576,972.0,597.0,202.0,-8822300284091237544,759.6084799999996,16792.786,-0.019735869949864933,0.797877140514408,4,LB4,"[45, 0, 5]"
240,8,1,912,597,8927.183999999997,2602.0399999999995,7064.927999999997,912.0,597.0,106.0,-8822300284203082248,2460.74144,6882.7851999999975,-0.35392397632542216,-0.24657717637632076,5,LB1,"[20, 5, 25]"
241,8,1,383,597,10101.112,2974.5600000000013,8179.72,383.0,597.0,7.0,-8822300284162305533,2810.9656000000014,7971.5008,-0.3490851165622074,-0.2365771184118523,5,LB1,"[20, 5, 25]"
242,8,1,557,579,1406.4959999999994,1313.36,21288.556,557.0,579.0,265.0,-8822300284462888175,887.5888800000001,21196.6208,-0.022089890660108913,0.8046814845623659,4,LB4,"[45, 0, 5]"
243,8,1,442,576,5477.079999999999,6073.56,11481.8,442.0,576.0,262.0,-8822300284459393028,5843.923999999999,11056.6508,0.01639331749813211,-0.0118132665090534,6,LB2,"[25, 10, 15]"
244,8,1,972,576,1133.7199999999996,1149.6,17927.724,972.0,576.0,202.0,-8822300284091237544,791.0455200000001,17847.251999999997,-0.01733128547217671,0.8053040851240354,4,LB4,"[45, 0, 5]"
246,8,1,263,576,9802.968,2927.8,7693.180000000001,263.0,576.0,249.0,-8822300284034150143,2773.9364,7488.234000000001,-0.3503106462500154,-0.2536075405290999,5,LB1,"[20, 5, 25]"
247,8,1,58,572,9434.32,2728.64,7404.044000000001,58.0,572.0,162.0,-8822300283970072448,2580.55912,7213.039200000001,-0.356448408295506,-0.24973269805319193,5,LB1,"[20, 5, 25]"
248,8,1,910,574,9270.519999999997,2738.1199999999994,7314.079999999997,910.0,574.0,106.0,-8822300284203082248,2591.8384,7122.4115999999985,-0.35179154659234735,-0.24967101524011076,5,LB1,"[20, 5, 25]"
249,8,1,412,574,5187.223999999998,5703.759999999998,10665.46,412.0,574.0,1.0,-8822300284155315239,5490.4508,10266.196800000003,0.014478068133305488,-0.019646701806555866,6,LB2,"[25, 10, 15]"
250,8,1,115,572,5356.232,5777.839999999997,10709.864,115.0,572.0,192.0,-8822300284079587054,5563.642719999998,10305.4152,0.009771867464790696,-0.028949405276250673,6,LB2,"[25, 10, 15]"
252,8,1,646,553,5306.784000000001,5972.680000000001,11143.431999999999,646.0,553.0,250.0,-8822300284035315192,5749.811360000002,10725.3444,0.02033920600650868,-0.015207596919733835,6,LB2,"[25, 10, 15]"
253,8,1,412,552,10398.024,3067.3199999999993,8304.771999999999,412.0,552.0,1.0,-8822300284155315239,2901.2245599999987,8090.059599999999,-0.35049284361706073,-0.24354172285673403,5,LB1,"[20, 5, 25]"
254,8,1,58,600,9623.712,2784.680000000001,7596.824,58.0,600.0,34.0,-8822300284119198720,2632.743520000001,7401.8964,-0.35562332531485163,-0.24694639406984426,5,LB1,"[20, 5, 25]"
255,8,1,618,550,5154.351999999999,5766.799999999998,10711.972000000002,618.0,550.0,113.0,-8822300284173956023,5552.560559999999,10308.296000000002,0.018948589487612494,-0.018968003998719174,6,LB2,"[25, 10, 15]"
257,8,1,59,550,1358.84,1302.8,21079.66,59.0,550.0,162.0,-8822300283970072448,881.2067999999998,20988.464,-0.020562368552701202,0.8071295384119072,4,LB4,"[45, 0, 5]"
258,8,1,878,600,4838.288,5237.0,9693.672000000002,878.0,600.0,9.0,-8822300284164635631,5043.12656,9327.082000000002,0.010663955888487342,-0.02885871667615808,6,LB2,"[25, 10, 15]"
259,8,1,29,627,1227.9119999999996,1193.4000000000005,18527.076,29.0,627.0,54.0,-8822300284105218132,822.8584800000003,18443.538,-0.019764195527518437,0.7998692678992991,4,LB4,"[45, 0, 5]"
260,8,1,439,600,10125.08,2936.4400000000005,8032.227999999999,439.0,600.0,262.0,-8822300284459393028,2775.795440000001,7826.677199999999,-0.35456595805803726,-0.2448045038471075,5,LB1,"[20, 5, 25]"
261,8,1,471,627,5585.776,6159.88,11629.02,471.0,627.0,85.0,-8822300284215897787,5927.2996,11197.8284,0.015037869034187329,-0.013880874138695654,6,LB2,"[25, 10, 15]"
262,8,1,58,653,1233.7359999999996,1202.72,18964.724,58.0,653.0,116.0,-8822300284177451170,823.42552,18880.5336,-0.019596735822562675,0.803496850230189,4,LB4,"[45, 0, 5]"
263,8,1,441,653,11043.48,3214.4,8864.547999999997,441.0,653.0,104.0,-8822300284200752150,3037.10904,8639.539999999997,-0.35239108659569485,-0.2394814321001763,5,LB1,"[20, 5, 25]"
266,8,1,381,652,10467.688,3048.8,8389.431999999999,381.0,652.0,148.0,-8822300283991043330,2881.0113599999995,8176.015999999999,-0.3524635059332093,-0.24031367074951182,5,LB1,"[20, 5, 25]"
267,8,1,323,650,5363.904,5909.52,11008.248000000005,323.0,650.0,45.0,-8822300284132014259,5689.3550399999995,10594.581600000003,0.015033880072021777,-0.021188138236405474,6,LB2,"[25, 10, 15]"
269,8,1,618,631,10268.44,2985.04,8273.559999999998,618.0,631.0,153.0,-8822300283996868575,2819.5688,8064.607199999998,-0.35214893514825785,-0.2374837041432607,5,LB1,"[20, 5, 25]"
270,8,1,560,629,5372.2480000000005,5936.8,11124.46,560.0,629.0,68.0,-8822300284233373522,5714.3108,10708.883999999998,0.01569423494346256,-0.01732815448924957,6,LB2,"[25, 10, 15]"
271,8,1,501,630,5267.696,5879.800000000002,11029.055999999995,501.0,630.0,263.0,-8822300284460558077,5659.218880000002,10617.469999999998,0.018172850242916844,-0.014363133676063677,6,LB2,"[25, 10, 15]"
272,8,1,383,628,5114.032,5646.4000000000015,10602.968,383.0,628.0,148.0,-8822300283991043330,5434.340639999999,10207.72,0.015432029792674856,-0.01641217573598186,6,LB2,"[25, 10, 15]"
273,8,1,233,601,5441.968000000001,5954.480000000001,10931.068000000003,233.0,601.0,235.0,-8822300284055121025,5735.8586399999995,10514.254400000003,0.013548291630391118,-0.030590529270860478,6,LB2,"[25, 10, 15]"
274,8,1,410,626,10279.36,3008.36,8186.044,410.0,626.0,155.0,-8822300283999198673,2844.63912,7975.4588,-0.3523654924306226,-0.2440129191717167,5,LB1,"[20, 5, 25]"
275,8,1,351,626,5639.703999999999,6096.28,11412.916000000005,351.0,626.0,75.0,-8822300284241528865,5868.02168,10986.176400000004,0.010150203339019837,-0.023186251907076627,6,LB2,"[25, 10, 15]"
276,8,1,908,625,11240.992,3205.48,9019.655999999999,908.0,625.0,157.0,-8822300284001528771,3025.0868799999994,8795.272400000002,-0.3562629535557728,-0.2372283572448145,5,LB1,"[20, 5, 25]"
277,8,1,174,625,1335.2639999999994,1324.84,19970.648,174.0,625.0,196.0,-8822300284084247250,925.42704,19877.9092,-0.018512324878584986,0.7957692884380844,4,LB4,"[45, 0, 5]"
278,8,1,878,624,9660.28,2804.9600000000005,7636.7400000000025,878.0,624.0,9.0,-8822300284164635631,2652.2252000000008,7440.392800000001,-0.354786158466469,-0.24665304301171398,5,LB1,"[20, 5, 25]"
279,8,1,57,620,1273.6640000000002,1207.96,18315.664,57.0,620.0,34.0,-8822300284119198720,841.64672,18231.1068,-0.021233088310280597,0.7920704499530983,4,LB4,"[45, 0, 5]"
280,8,1,617,602,10586.184,3059.8,8448.728000000001,617.0,602.0,259.0,-8822300284455897881,2890.82544,8234.542,-0.35443614341730334,-0.24145982632736263,5,LB1,"[20, 5, 25]"
283,8,1,412,602,10310.999999999998,2997.4,8161.156000000001,412.0,602.0,155.0,-8822300283999198673,2834.1768799999995,7951.338000000002,-0.35441034514606984,-0.246194165697192,5,LB1,"[20, 5, 25]"
285,8,1,146,444,5208.111999999999,5810.800000000001,10527.624,146.0,444.0,95.0,-8822300284227548277,5600.247520000001,10120.868,0.018736263420390253,-0.03284839439692805,6,LB2,"[25, 10, 15]"
286,8,1,850,545,4979.240000000002,5524.0,10070.188,850.0,545.0,120.0,-8822300284182111366,5322.59624,9683.508,0.017180401592121836,-0.030939083789331856,6,LB2,"[25, 10, 15]"
287,8,1,942,414,4342.968,4998.879999999999,9284.856,942.0,414.0,19.0,-8822300284139004553,4813.1828799999985,8934.9344,0.025991524152496753,-0.012227927544211925,6,LB2,"[25, 10, 15]"
289,8,1,822,443,9619.511999999997,2873.76,7824.624000000002,822.0,443.0,271.0,-8822300284469878469,2717.267520000001,7623.460800000002,-0.34579966820760183,-0.2361353693360741,5,LB1,"[20, 5, 25]"
291,8,1,789,438,10393.264000000001,3000.320000000001,8185.364,789.0,438.0,212.0,-8822300284065606466,2836.6127200000005,7975.341600000002,-0.35635809855694045,-0.2477944362894915,5,LB1,"[20, 5, 25]"
292,8,1,591,419,10396.792,2987.96,7887.455999999999,591.0,419.0,3.0,-8822300284157645337,2830.21088,7678.2988,-0.36194555983083043,-0.2654209044640775,5,LB1,"[20, 5, 25]"
293,8,1,413,418,5137.8319999999985,5718.480000000001,10492.603999999998,413.0,418.0,16.0,-8822300284135509406,5508.627920000001,10092.310399999997,0.01787935901109891,-0.0267204617944774,6,LB2,"[25, 10, 15]"
294,8,1,58,418,1236.2560000000005,1217.84,18766.164,58.0,418.0,194.0,-8822300284081917152,842.5167199999999,18680.9152,-0.018966531747361674,0.7997298680008287,4,LB4,"[45, 0, 5]"
295,8,1,528,416,27450.08,5225.560000000001,12087.68,528.0,416.0,17.0,-8822300284136674455,4983.806400000001,11721.8908,-0.5087957912787004,-0.4690664939762402,2,PAO1_OD04_2,"[15, 5, 30]"
297,8,1,442,527,5369.223999999998,5943.759999999998,10976.152,442.0,527.0,105.0,-8822300284201917199,5724.236959999998,10560.0888,0.016395139085038396,-0.024632088775821903,6,LB2,"[25, 10, 15]"
298,8,1,236,396,10334.408000000001,3027.68,7994.284000000001,236.0,396.0,88.0,-8822300284219392934,2867.79432,7782.3463999999985,-0.3558148321237762,-0.2582784120029436,5,LB1,"[20, 5, 25]"
299,8,1,882,393,4920.328000000001,5379.08,10237.740000000002,882.0,393.0,70.0,-8822300284235703620,5174.3252,9861.204400000002,0.012727952117677938,-0.011698259462424698,6,LB2,"[25, 10, 15]"
300,8,1,205,392,5929.896000000002,6587.680000000001,12032.056,205.0,392.0,111.0,-8822300284208907493,6347.038880000001,11570.9184,0.017491841932365276,-0.029605032860215652,6,LB2,"[25, 10, 15]"
301,8,1,28,389,1308.832,1358.96,19047.956000000002,28.0,389.0,22.0,-8822300284142499700,978.00088,18952.8288,-0.015576101210290093,0.7846639071324417,4,LB4,"[45, 0, 5]"
302,8,1,472,368,12777.800000000005,3667.6,9837.492,472.0,368.0,190.0,-8822300283965412252,3470.8501600000004,9580.76,-0.3603237465489224,-0.25815108121694724,5,LB1,"[20, 5, 25]"
304,8,1,31,368,1331.9599999999996,1281.72,20302.556,31.0,368.0,22.0,-8822300284142499700,875.6688800000001,20212.8356,-0.020351546258420762,0.8030701922371591,4,LB4,"[45, 0, 5]"
305,8,1,913,364,9083.703999999998,2696.6799999999994,7084.036,913.0,364.0,174.0,-8822300283984053036,2554.9992799999995,6895.2684,-0.3522561074723731,-0.25593191582992636,5,LB1,"[20, 5, 25]"
306,8,1,558,653,5913.319999999999,6479.839999999998,12305.96,558.0,653.0,68.0,-8822300284233373522,6233.720799999999,11852.3712,0.013350360417163587,-0.012278200815920015,6,LB2,"[25, 10, 15]"
307,8,1,177,364,5423.207999999999,5990.52,10806.628000000002,177.0,364.0,158.0,-8822300284002693820,5774.38744,10387.291600000002,0.016269690888315258,-0.037540332664163734,6,LB2,"[25, 10, 15]"
308,8,1,322,444,5266.631999999999,5866.52,10753.724000000002,322.0,444.0,112.0,-8822300284172790974,5651.44552,10343.067600000002,0.018099378835339103,-0.02704510583764813,6,LB2,"[25, 10, 15]"
309,8,1,939,444,1158.64,1145.36,18281.052000000003,939.0,444.0,241.0,-8822300284024829751,779.7389599999998,18200.8768,-0.018814053732440425,0.8075024238135005,4,LB4,"[45, 0, 5]"
310,8,1,558,446,5947.2559999999985,6527.080000000003,12270.123999999998,558.0,446.0,77.0,-8822300284243858963,6281.677520000002,11813.228399999998,0.013909794015728977,-0.017290671337430286,6,LB2,"[25, 10, 15]"
312,8,1,264,525,5461.904,5986.24,11116.639999999998,264.0,525.0,228.0,-8822300284046965682,5763.9072,10697.603199999998,0.01377537250766922,-0.024093327360541206,6,LB2,"[25, 10, 15]"
313,8,1,383,524,5447.512,6083.159999999999,11327.168,383.0,524.0,143.0,-8822300284022499653,5856.616639999998,10901.3468,0.018423592915423725,-0.01813885233344048,6,LB2,"[25, 10, 15]"
315,8,1,469,522,5437.5999999999985,5916.800000000001,11217.483999999999,469.0,522.0,167.0,-8822300283975897693,5692.450320000001,10803.308,0.011619302264697706,-0.014897049290534703,6,LB2,"[25, 10, 15]"
